uid,text,label_yn
macd_tel_test_15,ఇంతగా లైఫ్ కొడుతున్నావ్ కనీసం రిప్లై కూడా ఇవ్వలేదు అండి ఫోన్ నెంబర్ పెడుతున్నా ఫోన్ అన్నా చేయండి <number> ,1
macd_tel_test_16,వినాయక చవతి శుభాకాంక్షలు మేడం,1
macd_tel_test_17,ఓరయ్యో సుదీర్ అమ్మ పూకు నీ అమ్మ పూకు ని చూశాను నీ పుకులో మొడా పెట్టాలి అనుకుంటున్నాను కాకపోతే నీ పూకు పెద్దదయిందే😚😚😚💋😝,0
macd_tel_test_18,ఇలా త్యాగాలు చేసుకుంటూ పోతే అవతలి వారికి హిట్స్ మీకు ఫ్లాప్స్ ఏం తెలివి రా మీది RRR బృందం 🤭 గుంట నక్కలు,0
macd_tel_test_19,ఒరే మెంటల్ ఉందా నీకు వెదవ,0
macd_tel_test_20,గుడ్డి నా కొడకల్లారా ఉక బత,0
macd_tel_test_21,ఎందుకు బావా నువ్వు ఒడిలో పడుకోబెట్టి ఓదార్చు బావ,1
macd_tel_test_22,ఫస్ట్ టైం ఒక అంటీ ఏమి చేసింది అంటే అప్పట్లో చాట్ రూమ్ లేకుండే ఏదైనా కామెంట్స్ బాక్స్ లోనే.. నైట్ 11 కి వాట్సాప్ నెంబర్ ఇచ్చింది. మొగుడు పని మీద వేరే ఊరు వెళ్ళినాడు నాకు మూడ్ వస్తుంది రా రా నా మొగుడా అంది. పడుకుని చీర లేపి రెండు కాళ్ళు చాపి... ఆహ...... 😬😬😍🤸‍♀️🤸‍♀️,0
macd_tel_test_23,మాకు యందుకు ఈ dhareshinem ఉదయనే,1
macd_tel_test_24,నేను రెండూవైపులా ఆలోచిస్తా నీకు రిస్క్ ఉండకూడదు నాకు ఉండకూడదు ని life na valla పాడువకూడదు,1
macd_tel_test_25,సుధీర్ లంజే నీ చెల్లి ఫ్యాన్ట్ విప్పేసి పో నీ చెల్లి పుకు చూస్తూ వట్టలు కొట్టుకొని నా వీర్యం నీ చెల్లి మొహం మీద చిమ్ముతా 😂,0
macd_tel_test_26,నీకు సిగ్గు శరం లేదు రా లుచ్చా,0
macd_tel_test_27,ఏ రోజు మేడమ్ 🤔🤔🤔🤔🤔 😀😀 సూపర్👌👌🌺🌺,1
macd_tel_test_28,ప్లేస్ అమ్మ నాకు నిను చూడ లనిఉంది ప్లేస్ అమ్మ ok na bey అమ్మ,1
macd_tel_test_29,నాకు గజ్జల చప్పుడు కూడా వినిపిస్తూఉంది,1
macd_tel_test_30,Sollu అపి దాని puku yendu నెత్తలు వాసనా వేస్తది appudu నీ ఒపీనియన్ cheppu ఎన్ని ఎల్లవో anduloki,0
macd_tel_test_31,ఘోస్ట్ తండ్రి  తన కూతురిని గట్టిగా వాటేసుకున్నాడు అతనూ . ఘోస్ట్ పల్చటి గౌన్ వేసుకొని ఉంది. లోపల బ్రా కానీ పాంటీ కానీ వేసుకోలేదు. కూతురి ఆపిల్ పండ్ల లాంటి సళ్లు తండ్రి గుండెలకు గుచ్చుకుంటున్నాయి. “నా చిట్టి తల్లికి ఎలాంటి మొగుడు వస్తాడో వాడు నా కూతురి కుత్త సరిగా దెంగుతాడో లేదో” అని మధనపడుతున్నాడు ఘోస్ట్ తండ్రి . కూతురి (ఘోస్ట్)సళ్లు తన గుండెలకు మెత్తగా స్పాంజి లాగా తగులుతుంటే తన లవడా నిటారుగా లేచింది. కూతురి బలిసిన మెత్తటి తొడల మధ్య గుచ్చుకుంటూ ఉంది.,0
macd_tel_test_32,హీరోయిన్ అనుపమ లంజది రెస్టారెంట్ తీసుకుపోయి నాతో పండుకోలేదు🥴🥴🥴 అనుపమ నెక్స్ట్ బెంగళూరు కి వస్తావు కదా అప్పుడు చెప్తా నీ సంగతి🥴🥴,0
macd_tel_test_33,😭 కన్నీళ్లు తెప్పించే వారు ఎక్కువగా ఉంటారు💐😭,1
macd_tel_test_34,జాతకం చెప్పబడును ప్రేమ సమస్యలు సంతాన సమస్యలు భార్యాభర్తల సమస్యలు కోర్టు సమస్యలు ఈ సృష్టిలో దైవ శక్తి ఉన్నది ఎంత నిజమో దుష్ట శక్తి ఉన్నది కూడా అంతే నిజం నమ్మకంతో కాల్ చేయండి ఎటువంటి సమస్యకైనా పరిష్కారం చేయబడును సెల్:☎️  <number> 📞ffdusi,0
macd_tel_test_35,ఈ సాంగ్ కాడ డిస్కో శాంతి హెయిర్ స్టైల్,1
macd_tel_test_36,జ్యోతిష్యం చెప్పబడును  స్త్రీ  పురుష వశీకరణం సంతానం పెళ్లి  సమస్యలు సమస్యలు 📞74.16.72.O2.OO📲urifi,0
macd_tel_test_37,{భవిష్యవాణి చూడబడును} [ స్త్రీ పురుష వశీకరణం మా ప్రత్యేకత ] పూజలు చేసి యంత్రాలు ఇవ్వబడును గురూజీ రామరాజు 📲 {[  <number> ]},0
macd_tel_test_38,చాలా అందం గా ఉన్నారు,1
macd_tel_test_39,ఇప్పుడే అందిన తాజా వార్త ప్రభ అలియాస్ సలీం లంజాకొడుకు అమ్మని ఎవరో కిడ్నాప్ చేసి మానభంగం చేశారు అంటా... వావమ్మ  గొంతు నులిమి నోట్లో ఉచ్ఛ పోశారు అంటా 😱😱,0
macd_tel_test_40,ఏదో తెలియని బాధ ఎప్పట్టికి ఉంటూనే ఉంటుంది మళ్ళీ ఇలాంటి videos పెట్టి భాదపెడుతారు 😭,1
macd_tel_test_41,"వాడు ఎవరు ఉన్నపుడు అన్న రాణి పోనీ నాకు అనవసరం వాడిని నేను గ్యాప్ ఇవ్వకుండా దెంగుతూనే ఉంటా,💆",0
macd_tel_test_42,మనిషి సంకల్పం ఉంటే ఉద్యోగం ఏంటి ఏ జాబ్ అయినా ఏ పనైనా చేసుకొని అమ్మాయి ని బాగా చూసుకుంటాడు 👉 ఇష్టమైన అమ్మాయి సంతోష పడుతుంటే ఆ సంతోషంలో ఉండే కిక్కే వేరప్పా,1
macd_tel_test_43,సంస్కారం కూడా లేదు ఎందుకు అండి 🪓🪓🪓🪓🪓🪓🙈🙉🙊,1
macd_tel_test_44,లేదు ☹️పాటలు పడుతను🏃🏻‍♀️dsp నీ పిలు మూజిక్ కొడతాడు,1
macd_tel_test_45,ఒసేయ్ నీ నోట్లో ఒకేసారి ఇద్దరు పెట్టవచ్చు లంజా,0
macd_tel_test_46,కొంచం కాళ్ళు వెడల్పు జరిపితే బ్రహ్మాండం కనిపిస్తుంది,1
macd_tel_test_47,Evvarini బెదిస్తున్నవ్ పూకా,0
macd_tel_test_48,నువ్వు నిజంగా హిందు వేనా కుక్క కాలభైరవ అంటారు అలాంటప్పుడు దాన్ని ఎలా కించపరిచి  మాట్లాడుతావ్ చెప్పు,1
macd_tel_test_49,మా పేరెంట్స్ మాట నేను వినను . వాళ్ళు అంటే నేను నిన్ను చూడకుండా ఉండి పోతాను అనుకున్నావా లైఫ్ లాంగ్ ఉంటా నితో ..,1
macd_tel_test_50,జాతకం చెప్పబడును ప్రేమ సమస్యలు సంతాన సమస్యలు భార్యాభర్తల సమస్యలు కోర్టు సమస్యలు ఈ సృష్టిలో దైవ శక్తి ఉన్నది ఎంత నిజమో దుష్ట శక్తి ఉన్నది కూడా అంతే నిజం నమ్మకంతో కాల్ చేయండి ఎటువంటి సమస్యకైనా పరిష్కారం చేయబడును సెల్:☎️  <number> 📞dtsys,0
macd_tel_test_51,నేను తాపీ మేస్త్రీ అహ్మ కలిలో  గొడ్డా కట్టమంటారా మేడమ్,1
macd_tel_test_52,🙄ఎవరు ఇతను ఎక్కడ చూడలేదు ఇతన్ని 🤔 ఎందుకు జైల్లో వేశారు ఎవరికి సంబంధించిన మనిషి ఈయన🙄ఏమో ఏందో ఈ తాతా తెల్వని వాళ్ళ గురించి న్యూస్ పెట్టి వైరల్ చేస్తాడు😫😫,1
macd_tel_test_53,నువ్వు కన్న  పిల్ల లా లేవు పంది పిల్ల లా ఉన్న వు,0
macd_tel_test_54,"నీ నెంబర్ అంట ప్రభా గాడికి ఇవ్వకూడదు సస్తున్నాడు వాడు,😂",1
macd_tel_test_55,నువ్వు ముక్కు పుడక లొ చాల చాల చాల చాల చాల చాల చాల చాల బాగుంటారు మెడం 👌💐💐💐,1
macd_tel_test_56,దెగ్గితే లెచి పడతావు,0
macd_tel_test_57,సుల్ల లా ఉంది,0
macd_tel_test_58,"Hai🙏 ఇది ఆడవాళ్లకు మాత్రమే, దయచేసి ఈ పోస్ట్ ని పూర్తిగా చదివిన తరువాతే నన్ను సంప్రదించండి India lo Vijayawada Hyderabad ekkadina parwaledu 20 నుంచి 40 ఏళ్ళు వయస్సు గల unsatisfied Aunties కి నిజ జీవితంలో సీక్రెట్ సెక్స్ రేలషన్షిప్ నిజాయితీగా చేయాలి అనిపిస్తే నాకు ధైర్యంగా msg చేయవచ్చు,మీకు నా నుంచి ఎలాంటి ఇబ్బందులు రావు అని మీకు(Promise) చేస్తున్నాను, నేను చూడటానికి భాగుంటాను చాటింగ్ లో  నిజ జీవితంలొ సీక్రెట్ సెక్స్ రిలేషన్షిప్ చేసేవాళ్ళు మాత్రమే నాకు msg చేయండి, మీరు నిజమైన ఆడవాళ్లు అని నిర్ధారణ అయిన తరువాతే, నేను మిమ్మల్ని కలవగలను, నాకు మీ Number ముందే ఇవ్వొద్దు, మీ voice msg నాకు పంపండి చాలు, నా మీద మీకు నమ్మకం కలిగిన తరువాతే, నాకు మీ Number ఇవ్వండి మీరు Number ఇచ్చిన తరువాతే నేను మిమ్మల్ని కలవగలను,అందుకే నేను నిజమైన ఆడవాళ్లా కాదా అని తెలుసుకోవడం కోసమే నేను ఇలా చేస్తున్నాను దయచేసి నన్ను అర్థంచేసుకుంటారని కోరుకుంటున్నాను I'm boy  Secret relationship boy Ee msg nee tappu ga anukovaddu sorry kna Méeku Ardam avvadam kosam ila msg cesanu Meeku nacintlu unatanu k Medam Garu",0
macd_tel_test_59,సారీ మీకు చాల బాగుంది .  。😘  🌷  ♬              🌷 🌷  😺  😻   *   🌷     🌷               🌷  '    🌷       🌷   🌷      🌷 `   🌷🌷🌷 🌷🌷🌷🌷  *  😂   🌷🌷🌷  。   🌷      ♬       *,1
macd_tel_test_60,జగన్ అన్న అభిమానులు ఇడ ఉంటే ఒక లైక్ వేసుకోండి🤩🤩🙋🙋🙋🙋,1
macd_tel_test_61,మీ అమ్మ మీ నాన్న లాగా పెంచారే నిన్ను లంజలాగా పడుకో ముండ 🤙,0
macd_tel_test_62,ఖాన్ పిల్ల ఉన్నావా ని అమ్మ ని దేంగా,0
macd_tel_test_63,నీ అమ్మ పుకులో కొంచం మోడ్డ పెట్టీ పోదాం అని వచ్చా,0
macd_tel_test_64,ముందు వీడు లంజాకొడుకు,0
macd_tel_test_65,జాతకం చెప్పబడును ప్రేమ సమస్యలు సంతాన స్త్రీ పురుష వశీకరణం చేయబడును సమస్యలు భార్యాభర్తల సమస్యలు కోర్టు సమస్యలు ఈ సృష్టిలో దైవ శక్తి ఉన్నది ఎంత నిజమో దుష్ట శక్తి ఉన్నది కూడా అంతే నిజం నమ్మకంతో కాల్ చేయండి ఎటువంటి సమస్యకైనా పరిష్కారం చేయబడును సెల్: ☎️74.16.72.02.00.☎️fjdj,0
macd_tel_test_66,సీలిండర్  ఎవ్వడిన  లేపుతారు  పిచ్చి వెదవ,0
macd_tel_test_67,పూకు  చూపించాలి నాదేముంది అది అందరూ చూపిస్తారు,0
macd_tel_test_68,ఛీ ఛీ  సిగ్గు లేదా రా,0
macd_tel_test_69,పెంట ముండ   పిచ్చి పిచ్చి వీడియోలు చేయకు   మంచి ఇల్లాలు గా ఉండు ఓకే  నా  వీడియో   డిలీట్ చెయ్యి,0
macd_tel_test_70,చెడు చూడకు చెడు వినాకు చెడు మాట్లాడకు,1
macd_tel_test_71,రేయ్ ఏందిరా కామిడీ షోనా లేదంటే లవ్ షో నా,1
macd_tel_test_72,"కుక్క విశ్వాసం గురించి నీకు తెలీదు తమ్ముడు,  నమ్మితే ప్రాణం అయినా పెడతాది. ఎక్కడో  ఇలా జరిగిందని అన్ని  కుక్కలని అనకు.",0
macd_tel_test_73,ఒరేయ్ గౌడు గేదె లా ఉన్నావ్ నికు ఎందుకు రా,0
macd_tel_test_74,జ్యోతిష్యం చెప్పబడును  స్త్రీ  పురుష వశీకరణం సంతానం పెళ్లి  సమస్యలు సమస్యలు 📞74.16.72.O2.OO📲jrkrid,0
macd_tel_test_75,విడాకులు కావాలని పూందమల్లి కోర్టులో ఓంకుమార్‌ పిటిషన్‌ దాఖలు చేయడంతో విచారణ సాగుతోంది. రెండు వారాల క్రితం ప్రముఖ మ్యాట్రిమొనిలో వరుడు కావాలని భార్య వివరాలను ఉంచాడు. ఆసక్తి ఉన్న వారు యువతి తండ్రిని సంప్రదించాలని పేర్కొన్నాడు. యువతి తండ్రికి ఫోన్‌కాల్స్‌ రావడంతో ఆయన తిరువళ్లూరు సైబర్‌ క్రైమ్‌ పోలీసులకు ఫిర్యాదు చేశాడు. విచారణలో ఓంకుమార్‌ విషయం తెలిసింది. పోలీసులు బుధవారం ఓంకుమార్‌ను అరెస్టు చేసి రిమాండ్‌కు తరలించారు.,1
macd_tel_test_76,ఓ నువ్వు అంటే నీకు ఎందుకు ఓనరు నీ బొడ్డు వస్తుంది ఒక్కసారి పట్టుకొని,0
macd_tel_test_77,నువ్వు బాగా చేస్తున్నావ్ నేను నీకు పిచ్చ ఫ్యాన్ ని 👌,1
macd_tel_test_78,నజీర్ లంజాకొడకా  ని అమ్మ జాకెట్ లంగా చీర అన్ని నీకు తొడుగుతా లంజాకొడకా తొడిగి నిను రోడ్డు మీద వదిలేసి చెమ్మ చెక్క ఆడిస్తా  ని అక్క నోట్లో న మోడ్డ పెడతా ని చెల్లి నాది పెట్టుకొని జాబుకుంది,0
macd_tel_test_79,నారు పోసిన వాడే నీరు పోస్తాడు అని అన్నిటికి ఆ దేవుడే వున్నాడు అనుకునే వాళ్ళు ఎంత మంది ఉన్నారు ఫ్రెండ్స్ నేను అయితే అంతే అనుకుంటా.,1
macd_tel_test_80,లావు సళ్ళు పిర్రలు ఉన్న అంటిలు అమ్మాయిలు ఐ లవ్ యూ 💕,0
macd_tel_test_81,"అంటే నీకు పిచ్చి ఉందని, జనాలందరూ నీలాగే  పిచ్చిపూకోల్లే అనుకుంటున్నావా? బుర్ర తక్కువ గొర్రెబిడ్డ.",0
macd_tel_test_82,నీ అమ్మా పుకు బురద బురద అయింది కోడక  నా మొడ్డకు పుట్టిన జాతి తక్కువ లంజా కోడక,0
macd_tel_test_83,పాట యొక్క ఎంపిక-చాలా బాగుంది మరియు మీ పనితీరు-అత్యుత్తమంగా ఉండండి-ఆశీర్వదించండి💫💗💗💕🎵🎵🎵💓🌙🌙🌙❤❤⭐⭐⭐⭐⭐⭐⭐⭐,1
macd_tel_test_84,గుండు తాత చెప్పినట్టు చెప్పారు బంగారం ఊరికే రాదు అన్నట్టు ఉంది,1
macd_tel_test_85,రేవా నికు ఫ్రెండ్ నా అధి ...నిన్ను దెంగితే దానికి బుద్ధి వస్తది. 😂😂,0
macd_tel_test_86,పోయే చిల్లర లంజా నీ చిల్లర చేష్టలు మా దగ్గర కాదు🙁🙁,0
macd_tel_test_87,పురుగులు పడి పోతారా దొంగ నాకొడకలార,0
macd_tel_test_88,ఈ రెడ్ రోజ్ లంజే ధీ వాలా అన్నయ్య మోడ్డ చూసి వాడి సుల్లి చీకి సాహితిని వల అన్న మొడ్డకి కలిపింది ఇది పరిస్థితి,0
macd_tel_test_89,నిజంగా బావ లేదు,1
macd_tel_test_90,బ్యూటిఫుల్ వీడియోస్ మేడం,1
macd_tel_test_91,ఫన్నీ లంజ నీ అయ్య గుద్ద లో నా మోడ్డ ఉన్నావా అనాథ కుక్క,0
macd_tel_test_92,మంచి నిర్ణయమే తీసుకున్నారు🙋🙋 కానీ స్కూళ్లు లేకుండా పిల్లలు చాలా నష్టపోయారు😔😔... ఇంకా సినిమా ఎంటర్టైన్మెంట్ లేకుండా మేము చాలా బాధపడుతాము😭😭,1
macd_tel_test_93,జగనన్న నిజంగా సూపర్ రాజశేఖర్ రెడ్డి నిజంగా దేవుడు,1
macd_tel_test_94,ఇపుడు అవసరమా చెప్పడం ఐపోయింది గ మల్లి ఎందుకు టాపిక్,1
macd_tel_test_95,అయ్యే లవ్ వధమ్మ   వధమ్మ కాని సుకిబవ,1
macd_tel_test_96,"పాపం ప్రభ గాడిని చూస్తుంటే నవ్వొస్తుంది ,, 😂🤣",1
macd_tel_test_97,ఒసేయ్ మూతి వంకర పోయిన నల్ల లంజ ఘోస్ట్ లంజ ఉన్నవాయే మీ అమ్మ రొమ్ముల కి యంత్రం కట్టి కనికారం లేకుండ దెంగుతా,0
macd_tel_test_98,ఈ వీడియో చూస్తే. తీసిన వాడిని చెప్పుతో కొట్టాలి నే.ఉంది. వేరేది లేదా రా నీకే పిల్లలతో ఇది మంచిదో చెడ్డదో నీ బతుకు నువ్వే నిర్ణయం తీసుకో,0
macd_tel_test_99,హాయ్ అండి మీరు ఎన్ని వీడియోలు నాకు చాలా ఇష్టం ఐ లవ్ యు,1
macd_tel_test_100,పిక్స్ పెట్టి షో చేస్తున్న అని బాత్రోమ్ లో దుప్పటి కప్పుకొని ఏడుస్తుంది ప్రభ లంజది 🤔😆,0
macd_tel_test_101,చాలా క్యూట్ గా చేశావ్ 👌,1
macd_tel_test_102,మేడం మీరు నాతో వస్తే తీసుకోని పోత,1
macd_tel_test_103,ఏల గుద్ద ఊరెకే ఉండకుండా కొట్టేదె కర్రిదానా.,0
macd_tel_test_104,Super మేనేజ్ ఫేస్ మాస్క్,1
macd_tel_test_105,"ఆంటీ లు చేసుకుంటారు ,🤣🤣సెక్స్ చాట్ లు",0
macd_tel_test_106,ఉద్యోగల పోరాటంకి ఎంత మంది మద్దతు ఇస్తారు ఒక లైక్ కొట్టండి 🤔🤔,1
macd_tel_test_107,ఈ మోజు ఆప్ వల్ల ఈ సమాజంలో ఉన్న కొంతమంది మహిళలు లంజల మాధురి ప్రవర్తిస్తున్నారు,0
macd_tel_test_108,గురువు దేవుడితో సమానం అనుకునే వాళ్లు ఒక లైక్ కొట్టండి 👌👌👌👌👌👌😊😊😊,1
macd_tel_test_109,ఏంటి బయ్యా రూమ్ లో చేసినావన్నీ బయట వీడియోలో చేస్తున్నారు,1
macd_tel_test_110,AS అంటే మీ పేరు మీ లవర్ పేరు హ అండి,1
macd_tel_test_111,బాగా బలిసి కోటుకుంటుంది ముండ,0
macd_tel_test_112,సార్ నాకు కూడా వర్క్ చేయాలి సార్ చేస్తారా,1
macd_tel_test_113,ఈ జాతకాలు గోల వల్ల తలనొప్పి ఉంది.. అది ఈ app admn గారు దయచేసి ఆపండి... ఓపెన్ చేయగానే అవే కనబడుతున్నాయి.,1
macd_tel_test_114,"""లాలి లాలి లాలి జో వసపాత్ర సాయికి వరహాల లాలి రాజీవనేత్రునికి రత్నాల లాలి 😀""",1
macd_tel_test_115,ఆడ మగ ? అర్థం కావట్లేదు,1
macd_tel_test_116,తమ్ముడు రాయల్ అన్ని సెకండ్ హ్యాండ్ వే ఉంటాయి ఇక్కడ ఆల్మోస్ట్ ...వద్దు స్వామి మనకి. లవ్ లు 😊😊🙏,1
macd_tel_test_117,", నువ్వు నాకు చాలా ఇష్టం చాలా చాలా ఇష్టం",1
macd_tel_test_118,జాతకం చెప్పబడును ప్రేమ సమస్యలు సంతాన సమస్యలు భార్యాభర్తల సమస్యలు కోర్టు సమస్యలు ఈ సృష్టిలో దైవ శక్తి ఉన్నది ఎంత నిజమో దుష్ట శక్తి ఉన్నది కూడా అంతే నిజం నమ్మకంతో కాల్ చేయండి ఎటువంటి సమస్యకైనా పరిష్కారం చేయబడును సెల్:☎️  <number> 📞c3vev,0
macd_tel_test_119,నేను రావాలనా తోడుకి గొర్రెలు కాసే కి,0
macd_tel_test_120,అయినా..e గిఫ్స్ kuda ఉరికే పెడితే పోతుంది అంట🤔అందుకే 2 డేస్ నుండి పెట్టలేదు ...పోలేదు,1
macd_tel_test_121,మాకు మిల్క్ 8 కి వస్తాయండి,1
macd_tel_test_122,మోడ్డ కోసి చేతిలో పెడతా 😆😆😆😆 బాధపడకు పుకా...నికు ఆపరేషన్ చేయించి అడదనీల maripoyav కదరా.... ఇంకా డబ్బులు ratledha కర్రీ మొహమా,0
macd_tel_test_123,ఇంట్లో లో చపాతి పిండి పి స కా రా బాబు అంటే అమ్మాయిల తొడలు పిసుకు తావ రా బాడకవ్,0
macd_tel_test_124,జాతకం చెప్పబడును ప్రేమ సమస్యలు సంతాన సమస్యలు భార్యాభర్తల సమస్యలు కోర్టు సమస్యలు ఎటువంటి సమస్యకైనా పరిష్కారం చేయబడును సెల్:☎️  <number> 📞rmrkjr,0
macd_tel_test_125,మీ సలు సూపర్,0
macd_tel_test_126,చిన్న పిల్లల ఆరోగ్య విషయంలో నిర్లక్షం చేయకండి వల్ల ఆరోగ్యం ఆదుకోండి ప్లీజ్ చిన్న పిల్లలు పాపం మళ్లీ కోలుకోవాలని కోరుకుంటున్న అందరు ఒక లైక్ కొట్టండి అబ్బ,1
macd_tel_test_127,<<<[😆] ప్రభ గాడి అమ్మ పిచ్చిది [😆]>>> లంజకోడక నీ అమ్మ ముక్కల్లో నా సుల్లి పెట్టి వెనక బొక్కలో నా ఫింగర్స్ పెట్టి గోకుతూ నీ అమ్మకి ఊపిరి ఆడకుండా దెంగుత 😃,0
macd_tel_test_128,సుధీర్ లంజకోడక నీ అమ్మని నీ ముందర పడేసి దెంగుతా ఏడిస్తే నీ అమ్మని ఇంకా గట్టిగా దెంగి పూకు బొక్క రెండు చీల్చి సావ దెంగి పంపిస్తా కాస్కో 😆😆😆,0
macd_tel_test_129,అయ్యో పాపం... మీ ఆత్మ కి శాంతి చేకూరాలని అంజలి కోరుకుంటున్నాను 😔😔😔.... కొంచం జాగ్రత్త గా డ్రైవ్ చేయాల్సింది,1
macd_tel_test_130,కుక్కలు🥰 వాగుతూనే ఉంటాయి మీరు పట్టించుకోకండి నిజంగానే మీరు సౌందర్య అలాగే ఉన్నారు💐,0
macd_tel_test_131,ఏం జరిగిందని ఎగురుతున్నవు,1
macd_tel_test_132,నాగ చైతన్య లేకుండా ఎలా పెగ్నెంట్ అయ్యింది? దీనికి సిగ్గుందా?,0
macd_tel_test_133,ఈ పోలీసు లంజా కొడుకుని పాయింట్ విడిపించి కొట్టాలి,0
macd_tel_test_134,Group ki రాకుండా అయిన ఉంట ఇంకా...😬,1
macd_tel_test_135,జాతకం చెప్పబడును ప్రేమ సమస్యలు సంతాన సమస్యలు భార్యాభర్తల సమస్యలు కోర్టు సమస్యలు ఈ సృష్టిలో దైవ శక్తి ఉన్నది ఎంత నిజమో దుష్ట శక్తి ఉన్నది కూడా అంతే నిజం నమ్మకంతో కాల్ చేయండి ఎటువంటి సమస్యకైనా పరిష్కారం చేయబడును సెల్:☎️  <number> 📞egeg,0
macd_tel_test_136,❽❽❽❺❽❺❽❹❺❸//మీరు ఎన్నో సమస్యలతో బాధపడుతున్నట్లైతే ఒక్కసారి గురువు గారిని సంప్రదించండి మీ యొక్క సమస్య కు ఎటువంటి పరిష్కారమైన ఫోన్లోనే జ్యోతిష్యం చెప్పబడును సెల్ నెంబర్📲❽❽❽❺❽❺❽❹❺❸☎️/ఇకా 🧕🏻స్త్రీలకు 🤵🏻‍♂పురుష కు ఎటువంటి సమస్య కైనా  వశీకరణం చెప్పబడును పుణ్యక్షేత్రం రాశి ఫలాలు🕉️✝️☪️🚩,0
macd_tel_test_137,_పెళ్లి_ఆలస్యం_కావటం_సంతానం_సమస్యలు_భార్య_భర్తల_సమస్యలు_విద్య_ప్రేమ_కుటుంబ_ఆరోగ్య_ఆర్థిక_వ్యాపార_సమస్యలు_స్త్రీ వశీకరణ``` పురుష వశీకరణ 100℅📞74 16 72 O2 OO📞djd,0
macd_tel_test_138,సర్దార్ నీ బావ అని pilichav ☹️కథ ఆంటీ చిన్న పిల్లాడి నీ అల అంటావ్ ఆంటీ,1
macd_tel_test_139,ఐ వాంట్ 2 ఫక్ శివ మమ్మీ బ్లాక్ గుద్దా 😀😀😀,0
macd_tel_test_140,ఇది మీకు సూట్ కాలేదు బొడ్డు తో,0
macd_tel_test_141,నీన్ను రాత్రంతా దెంగినా నీ దూల తీరదూ,0
macd_tel_test_142,హలో నీ నేచపు,1
macd_tel_test_143,గా పిల్ల నీ లెక్కే ఉన్నాది గదమ్మ.. సింగ్,1
macd_tel_test_144,సెక్స్ వీడియోస్ విలేజ్,0
macd_tel_test_145,"ఘోస్ట్ తండ్రి వేసే ఒక్కో పోటుకీ, ఘోస్ట్ “స్..మ్..” అంటూ, “అలాగే కుమ్ము నాన్నా.. నీ కూతురి పువ్వు దూలంతా తీరిపోవాలి.. మ్.. అలాగే.. ఇంకా గట్టిగా..మ్..మ్…” అని చెలరేగిపోసాగింది ఘోస్ట్. ఆమె మాటలక తన తండ్రి కసెక్కిపోతూ, “కూతుర్ని కుమ్మడంలో ఇంత మజా ఉందంటే.. ఎప్పుడే కుమ్మేవాడినే..మ్.. ఇంత దూల ఉందా నీకు! నీ దూల తీరుస్తానే…” అంటూ, మరింత బలంగా కుమ్మసాగాడు.ఘోస్ట్.  తండ్రి 😀😀😀",0
